LAMMPS data file via write_data, version 7 Aug 2019, timestep = 11001

225 atoms
13 atom types
84 bonds
17 bond types
140 angles
29 angle types
192 dihedrals
38 dihedral types
60 impropers
20 improper types

0.0000000000000000e+00 1.3109999999999999e+01 xlo xhi
0.0000000000000000e+00 1.3109999999999999e+01 ylo yhi
-1.0000000000000000e+00 5.0035845670000000e+01 zlo zhi

Masses

1 12.0112
2 12.0112
3 12.0112
4 12.011
5 12.0112
6 1.00797
7 1.008
8 14.01
9 15.9994
10 15.9994
11 15.9994
12 28.08
13 12.011

Atoms # full

29 1 1 -1.0600000000000000e-01 7.2087341331295320e+00 8.3637131825079596e+00 1.0438286876137443e+01 0 1 0
30 1 6 5.2999999999999999e-02 6.2431464480918288e+00 8.7982459822595445e+00 1.0132107619866165e+01 0 1 0
31 1 6 5.2999999999999999e-02 7.7690488538610794e+00 8.1797809930057124e+00 9.5236125232451698e+00 0 1 0
32 1 5 0.0000000000000000e+00 6.9822505947582192e+00 6.9526611929396820e+00 1.0912435747138145e+01 0 1 0
33 1 5 -1.2680000000000000e-01 5.6674268530373810e+00 6.5176601868224511e+00 1.1053827209865942e+01 0 1 0
34 1 6 1.2680000000000000e-01 4.8393048427134620e+00 7.2366950390485245e+00 1.1118632161208213e+01 0 1 0
35 1 5 -1.2680000000000000e-01 5.3686196092773768e+00 5.1685315659206807e+00 1.1073982590713603e+01 0 1 0
36 1 6 1.2680000000000000e-01 4.3168656690360345e+00 4.8964585019068476e+00 1.1200795046211571e+01 0 1 0
37 1 5 2.3699999999999999e-01 6.3572761109776765e+00 4.1992139097233467e+00 1.0890369795763517e+01 0 1 0
38 1 5 -1.2680000000000000e-01 7.6756693948060235e+00 4.6419902424565898e+00 1.0771818901694795e+01 0 1 0
39 1 6 1.2680000000000000e-01 8.4769420064652472e+00 3.9049804033633357e+00 1.0621460957787054e+01 0 1 0
40 1 5 -1.2680000000000000e-01 7.9851697945672591e+00 5.9939237228030295e+00 1.0781594591861163e+01 0 1 0
42 1 8 -7.2599999999999998e-01 6.0777429549138517e+00 2.8126825883134905e+00 1.0834687672568965e+01 0 1 0
45 1 9 -5.8499999999999996e-01 3.9183327352411967e+00 2.8595488829454396e+00 1.0265753753020833e+01 0 1 0
66 1 6 5.2999999999999999e-02 1.2729419869325941e+01 7.0149406194231458e+00 9.8997183650804441e+00 -1 0 0
72 1 6 5.2999999999999999e-02 9.6608277236634177e-01 4.9556467671410509e+00 9.7270191400576262e+00 0 0 0
41 1 6 1.2680000000000000e-01 9.0356712303614550e+00 6.2847201162879864e+00 1.0623621331472393e+01 0 1 0
24 1 5 0.0000000000000000e+00 7.9683783168361275e+00 9.4491276271323681e+00 1.1161954262041608e+01 0 1 0
25 1 5 -1.2680000000000000e-01 9.1925184527444799e+00 9.8504493202366206e+00 1.0634284916498789e+01 0 1 0
26 1 6 1.2680000000000000e-01 9.7154166717938004e+00 9.2484475333152396e+00 9.8895065756836544e+00 0 1 0
27 1 5 -1.2680000000000000e-01 9.7826485289073339e+00 1.1039767551584854e+01 1.1020359507296474e+01 0 1 0
28 1 6 1.2680000000000000e-01 1.0707427292453875e+01 1.1349879742952337e+01 1.0529285554580600e+01 0 1 0
75 1 6 5.2999999999999999e-02 1.2086859570611796e+01 3.2698011264482245e+00 9.8249238991652952e+00 -1 0 0
74 1 1 -2.5999999999999999e-02 1.2671314472023843e+01 2.9664153340593922e+00 1.0699319284074813e+01 -1 0 0
76 1 6 5.2999999999999999e-02 1.2018719426610163e+01 2.4129344987104382e+00 1.1382083864912639e+01 -1 0 0
82 2 12 1.2010000000000001e+00 1.4640801135196368e-01 1.3069580988266013e+01 1.4490189621057162e-01 0 -1 0
83 2 12 1.2010000000000001e+00 2.3264326782400655e+00 1.3072162892177960e+01 2.2862583823425981e+00 0 -1 0
84 2 12 1.2010000000000001e+00 1.3943046675860213e-01 2.1406694564166098e+00 2.2986699321780915e+00 0 0 0
85 2 12 1.2010000000000001e+00 2.3362907314693295e+00 2.1376925309624144e+00 1.4870083068433504e-01 0 0 0
86 2 13 -1.2010000000000001e+00 1.2343336468336574e+00 1.0538447459112366e+00 1.0682694445448324e+00 0 0 0
87 2 13 -1.2010000000000001e+00 3.4186401186543254e+00 1.0542208636017651e+00 3.2756106570119408e+00 0 0 0
88 2 13 -1.2010000000000001e+00 1.2306776088141389e+00 3.2360867982472827e+00 3.2883254080466324e+00 0 0 0
89 2 13 -1.2010000000000001e+00 3.4203921845795753e+00 3.2430336689844772e+00 1.0619215065502947e+00 0 0 0
90 2 12 1.2010000000000001e+00 4.5178110362585517e+00 1.3071750754999764e+01 1.5095758912407262e-01 0 -1 0
91 2 12 1.2010000000000001e+00 4.5116449592940908e+00 2.1494047672040728e+00 2.2876219171816374e+00 0 0 0
92 2 13 -1.2010000000000001e+00 5.6065057796574918e+00 1.0670407058665630e+00 1.0610710336780060e+00 0 0 0
93 2 13 -1.2010000000000001e+00 5.6115251548136849e+00 3.2455770435764313e+00 3.2712695127113913e+00 0 0 0
94 2 12 1.2010000000000001e+00 1.5366912435736801e-01 4.3236318453963927e+00 1.4581740727446682e-01 0 0 0
95 2 12 1.2010000000000001e+00 2.3230279089737809e+00 4.3310225457788851e+00 2.2934116090726864e+00 0 0 0
96 2 13 -1.2010000000000001e+00 1.2390901063131496e+00 5.4274489585790180e+00 1.0579599692231527e+00 0 0 0
97 2 13 -1.2010000000000001e+00 3.4203656833222387e+00 5.4337209970596465e+00 3.2735553613098571e+00 0 0 0
98 2 12 1.2010000000000001e+00 4.5095357411546617e+00 4.3344617542808743e+00 1.3588387070431979e-01 0 0 0
99 2 13 -1.2010000000000001e+00 5.6022402889981180e+00 5.4338277412618607e+00 1.0441123696390595e+00 0 0 0
100 2 12 1.2010000000000001e+00 1.3845267247195467e-01 1.3063560186778366e+01 4.4613234782878024e+00 0 -1 0
101 2 12 1.2010000000000001e+00 2.3272243740678369e+00 1.3058011921541965e+01 6.6839554311402463e+00 0 -1 0
102 2 12 1.2010000000000001e+00 1.4797123914451835e-01 2.1261531583191786e+00 6.6845372963023255e+00 0 0 0
103 2 12 1.2010000000000001e+00 2.3241344620322275e+00 2.1420114843988292e+00 4.4606099504362309e+00 0 0 0
104 2 13 -1.2010000000000001e+00 1.2359454010048117e+00 1.0385820885168504e+00 5.4589173758099570e+00 0 0 0
105 2 13 -1.2010000000000001e+00 3.4313229410438750e+00 1.0569002277328636e+00 7.6198959547507847e+00 0 0 0
106 2 13 -1.2010000000000001e+00 1.2722941963765175e+00 3.2050859032389463e+00 7.6329801404602442e+00 0 0 0
107 2 13 -1.2010000000000001e+00 3.4222512382574042e+00 3.2451177457255720e+00 5.4391340610442294e+00 0 0 0
108 2 12 1.2010000000000001e+00 4.5122146615589047e+00 1.3072572627120046e+01 4.4552787184465394e+00 0 -1 0
109 2 12 1.2010000000000001e+00 4.5120771300200895e+00 2.1487379184245241e+00 6.6313557540493910e+00 0 0 0
110 2 13 -1.2010000000000001e+00 5.6109673228785679e+00 1.0550583074383768e+00 5.4461768907957824e+00 0 0 0
111 2 13 -1.2010000000000001e+00 5.6166278995888321e+00 3.2485311653291324e+00 7.5881090025262186e+00 0 0 0
112 2 12 1.2010000000000001e+00 1.4477306710909491e-01 4.3260571290557248e+00 4.4708708730102336e+00 0 0 0
113 2 12 1.2010000000000001e+00 2.3522414974931043e+00 4.3271138935972822e+00 6.6799943127924317e+00 0 0 0
114 2 13 -1.2010000000000001e+00 1.2471930560216453e+00 5.4204489346539253e+00 5.4621627674160331e+00 0 0 0
115 2 13 -1.2010000000000001e+00 3.4299630468580915e+00 5.4221550010083321e+00 7.6803439097817732e+00 0 0 0
116 2 12 1.2010000000000001e+00 4.5108688574471083e+00 4.3371207125152571e+00 4.4410511308745901e+00 0 0 0
117 2 13 -1.2010000000000001e+00 5.6010437682657184e+00 5.4342659667733901e+00 5.4308471170238732e+00 0 0 0
118 2 12 1.2010000000000001e+00 6.7040807624436543e+00 1.3076673309526644e+01 2.2808360597126844e+00 0 -1 0
119 2 12 1.2010000000000001e+00 6.7003344863754775e+00 2.1550707177441715e+00 1.2947534637942240e-01 0 0 0
120 2 13 -1.2010000000000001e+00 7.7963467367330619e+00 1.0652733989406786e+00 3.2662230619294172e+00 0 0 0
121 2 13 -1.2010000000000001e+00 7.7972823776567415e+00 3.2486850589530007e+00 1.0443142106442611e+00 0 0 0
122 2 12 1.2010000000000001e+00 8.8814718144371714e+00 1.3086462387397985e+01 1.2738134189856298e-01 0 -1 0
123 2 12 1.2010000000000001e+00 1.1067043053679203e+01 1.3079147798908904e+01 2.2789593090900158e+00 0 -1 0
124 2 12 1.2010000000000001e+00 8.8856411407195353e+00 2.1587130131092649e+00 2.2737288819130361e+00 0 0 0
125 2 12 1.2010000000000001e+00 1.1064298702360599e+01 2.1628881668708342e+00 1.3644190170737483e-01 0 0 0
126 2 13 -1.2010000000000001e+00 9.9776274508995932e+00 1.0637270694927621e+00 1.0556831480371867e+00 0 0 0
127 2 13 -1.2010000000000001e+00 1.2153290377315789e+01 1.0522393608891505e+00 3.2858400068265330e+00 0 0 0
128 2 13 -1.2010000000000001e+00 9.9805156141992111e+00 3.2421539567217241e+00 3.2739094152068131e+00 0 0 0
129 2 13 -1.2010000000000001e+00 1.2162483168475671e+01 3.2419235267574136e+00 1.0644569783814264e+00 0 0 0
130 2 12 1.2010000000000001e+00 6.6974834805981986e+00 4.3381148751016196e+00 2.2728154335255568e+00 0 0 0
131 2 13 -1.2010000000000001e+00 7.7937289921828636e+00 5.4250763187011453e+00 3.2650425792605109e+00 0 0 0
132 2 12 1.2010000000000001e+00 8.8900861363202086e+00 4.3493029614831471e+00 1.3146567650873972e-01 0 0 0
133 2 12 1.2010000000000001e+00 1.1075336180211339e+01 4.3360641002409155e+00 2.2868345403002373e+00 0 0 0
134 2 13 -1.2010000000000001e+00 9.9855671414378939e+00 5.4337522709127892e+00 1.0554515899061523e+00 0 0 0
135 2 13 -1.2010000000000001e+00 1.2168684080850534e+01 5.4247215168817258e+00 3.2829197450895156e+00 0 0 0
136 2 12 1.2010000000000001e+00 6.7010206035436903e+00 1.3094552765681067e+01 6.7110608197778241e+00 0 -1 0
137 2 12 1.2010000000000001e+00 6.7062253783884813e+00 2.1525543880619655e+00 4.4447864335297540e+00 0 0 0
138 2 13 -1.2010000000000001e+00 7.7815812068874868e+00 1.0709592711030855e+00 7.7269006710730377e+00 0 0 0
139 2 13 -1.2010000000000001e+00 7.8055301718374412e+00 3.2352750805790915e+00 5.4523830709996330e+00 0 0 0
140 2 12 1.2010000000000001e+00 8.8890591421138634e+00 1.3099144549890626e+01 4.4507290108749151e+00 0 -1 0
141 2 12 1.2010000000000001e+00 1.1067487740207829e+01 1.3083019868869215e+01 6.7045300106889139e+00 0 -1 0
142 2 12 1.2010000000000001e+00 8.8704600000917644e+00 2.1539437298594790e+00 6.7229459348555904e+00 0 0 0
143 2 12 1.2010000000000001e+00 1.1059612927212381e+01 2.1502426491337960e+00 4.4641995594132400e+00 0 0 0
144 2 13 -1.2010000000000001e+00 9.9731795309242308e+00 1.0650031156595610e+00 5.4823213422918302e+00 0 0 0
145 2 13 -1.2010000000000001e+00 1.2163307018339014e+01 1.0532813236933398e+00 7.6919055173662496e+00 0 0 0
146 2 13 -1.2010000000000001e+00 9.9621686317313181e+00 3.2596957850792365e+00 7.6990110398433327e+00 0 0 0
147 2 13 -1.2010000000000001e+00 1.2157526397793699e+01 3.2323455271809154e+00 5.4723539950615034e+00 0 0 0
148 2 12 1.2010000000000001e+00 6.7003760401061996e+00 4.3480305348231587e+00 6.6266776027255281e+00 0 0 0
149 2 13 -1.2010000000000001e+00 7.7858095849007718e+00 5.4413303437180973e+00 7.5975991755844516e+00 0 0 0
150 2 12 1.2010000000000001e+00 8.8877023498805272e+00 4.3339758107560673e+00 4.4481301946704512e+00 0 0 0
